0.0000049203895,0.000019460518,0.000059942613,0.00014379485,0.00026864416,0.00039087492,0.00044291932,0.00039087492,0.00026864416,0.00014379485,0.000059942613,0.000019460518,0.0000049203895
0.000019460518,0.000076967845,0.00023707765,0.0005687197,0.0010625082,0.0015459404,0.00175178,0.0015459404,0.0010625082,0.0005687197,0.00023707765,0.000076967845,0.000019460518
0.000059942613,0.00023707765,0.00073025055,0.00175178,0.0032727558,0.004761832,0.0053958623,0.004761832,0.0032727558,0.00175178,0.00073025055,0.00023707765,0.000059942613
0.00014379485,0.0005687197,0.00175178,0.0042023016,0.007850933,0.011423041,0.012944001,0.011423041,0.007850933,0.0042023016,0.00175178,0.0005687197,0.00014379485
0.00026864416,0.0010625082,0.0032727558,0.007850933,0.014667475,0.02134105,0.024182577,0.02134105,0.014667475,0.007850933,0.0032727558,0.0010625082,0.00026864416
0.00039087492,0.0015459404,0.004761832,0.011423041,0.02134105,0.031051043,0.03518544,0.031051043,0.02134105,0.011423041,0.004761832,0.0015459404,0.00039087492
0.00044291932,0.00175178,0.0053958623,0.012944001,0.024182577,0.03518544,0.03987033,0.03518544,0.024182577,0.012944001,0.0053958623,0.00175178,0.00044291932
0.00039087492,0.0015459404,0.004761832,0.011423041,0.02134105,0.031051043,0.03518544,0.031051043,0.02134105,0.011423041,0.004761832,0.0015459404,0.00039087492
0.00026864416,0.0010625082,0.0032727558,0.007850933,0.014667475,0.02134105,0.024182577,0.02134105,0.014667475,0.007850933,0.0032727558,0.0010625082,0.00026864416
0.00014379485,0.0005687197,0.00175178,0.0042023016,0.007850933,0.011423041,0.012944001,0.011423041,0.007850933,0.0042023016,0.00175178,0.0005687197,0.00014379485
0.000059942613,0.00023707765,0.00073025055,0.00175178,0.0032727558,0.004761832,0.0053958623,0.004761832,0.0032727558,0.00175178,0.00073025055,0.00023707765,0.000059942613
0.000019460518,0.000076967845,0.00023707765,0.0005687197,0.0010625082,0.0015459404,0.00175178,0.0015459404,0.0010625082,0.0005687197,0.00023707765,0.000076967845,0.000019460518
0.0000049203895,0.000019460518,0.000059942613,0.00014379485,0.00026864416,0.00039087492,0.00044291932,0.00039087492,0.00026864416,0.00014379485,0.000059942613,0.000019460518,0.0000049203895
