0.00000030823801,0.0000004449935,0.0000006324633,0.0000008849753,0.000001219105,0.0000016533515,0.000002207514,0.0000029017222,0.0000037551076,0.0000047841313,0.000006000645,0.0000074098075,0.000009008035,0.000010781207,0.000012703366,0.000014736162,0.000016829224,0.000018921606,0.000020944308,0.000022823813,0.000024486377,0.00002586277,0.000026893023,0.000027530774,0.0000277467,0.000027530774,0.000026893023,0.00002586277,0.000024486377,0.000022823813,0.000020944308,0.000018921606,0.000016829224,0.000014736162,0.000012703366,0.000010781207,0.000009008035,0.0000074098075,0.000006000645,0.0000047841313,0.0000037551076,0.0000029017222,0.000002207514,0.0000016533515,0.000001219105,0.0000008849753,0.0000006324633,0.0000004449935,0.00000030823801
0.0000004449935,0.0000006424232,0.0000009130674,0.0000012776111,0.0000017599834,0.0000023868918,0.0000031869185,0.0000041891253,0.000005421131,0.0000069067,0.0000086629425,0.000010697306,0.000013004616,0.000015564488,0.00001833945,0.000021274134,0.000024295823,0.00002731653,0.00003023664,0.00003295002,0.000035350215,0.000037337268,0.000038824615,0.000039745315,0.000040057042,0.000039745315,0.000038824615,0.000037337268,0.000035350215,0.00003295002,0.00003023664,0.00002731653,0.000024295823,0.000021274134,0.00001833945,0.000015564488,0.000013004616,0.000010697306,0.0000086629425,0.0000069067,0.000005421131,0.0000041891253,0.0000031869185,0.0000023868918,0.0000017599834,0.0000012776111,0.0000009130674,0.0000006424232,0.0000004449935
0.0000006324633,0.0000009130674,0.0000012977305,0.0000018158513,0.000002501441,0.000003392457,0.000004529524,0.000005953948,0.000007704981,0.0000098164,0.000012312524,0.000015203937,0.000018483288,0.0000221216,0.000026065612,0.00003023664,0.000034531327,0.000038824615,0.00004297493,0.000046831425,0.000050242787,0.000053066957,0.000055180903,0.00005648948,0.000056932535,0.00005648948,0.000055180903,0.000053066957,0.000050242787,0.000046831425,0.00004297493,0.000038824615,0.000034531327,0.00003023664,0.000026065612,0.0000221216,0.000018483288,0.000015203937,0.000012312524,0.0000098164,0.000007704981,0.000005953948,0.000004529524,0.000003392457,0.000002501441,0.0000018158513,0.0000012977305,0.0000009130674,0.0000006324633
0.0000008849753,0.0000012776111,0.0000018158513,0.0000025408328,0.0000035001453,0.0000047469007,0.0000063379443,0.000008331071,0.000010781207,0.000013735614,0.000017228318,0.000021274134,0.00002586277,0.00003095368,0.00003647235,0.000042308668,0.000048318012,0.000054325403,0.000060132737,0.00006552895,0.000070302296,0.00007425402,0.00007721197,0.000079043,0.00007966293,0.000079043,0.00007721197,0.00007425402,0.000070302296,0.00006552895,0.000060132737,0.000054325403,0.000048318012,0.000042308668,0.00003647235,0.00003095368,0.00002586277,0.000021274134,0.000017228318,0.000013735614,0.000010781207,0.000008331071,0.0000063379443,0.0000047469007,0.0000035001453,0.0000025408328,0.0000018158513,0.0000012776111,0.0000008849753
0.000001219105,0.0000017599834,0.000002501441,0.0000035001453,0.000004821654,0.000006539132,0.000008730886,0.000011476534,0.000014851739,0.000018921606,0.000023733011,0.000029306357,0.000035627472,0.000042640495,0.000050242787,0.000058282647,0.000066560875,0.000074836404,0.00008283634,0.00009026994,0.0000968455,0.00010228924,0.00010636397,0.00010888632,0.00010974034,0.00010888632,0.00010636397,0.00010228924,0.0000968455,0.00009026994,0.00008283634,0.000074836404,0.000066560875,0.000058282647,0.000050242787,0.000042640495,0.000035627472,0.000029306357,0.000023733011,0.000018921606,0.000014851739,0.000011476534,0.000008730886,0.000006539132,0.000004821654,0.0000035001453,0.000002501441,0.0000017599834,0.000001219105
0.0000016533515,0.0000023868918,0.000003392457,0.0000047469007,0.000006539132,0.000008868378,0.000011840839,0.000015564488,0.000020141944,0.000025661502,0.000032186734,0.000039745315,0.000048318012,0.000057829093,0.00006813932,0.000079043,0.00009026994,0.00010149321,0.00011234275,0.00012242419,0.00013134198,0.00013872478,0.00014425094,0.00014767176,0.00014882996,0.00014767176,0.00014425094,0.00013872478,0.00013134198,0.00012242419,0.00011234275,0.00010149321,0.00009026994,0.000079043,0.00006813932,0.000057829093,0.000048318012,0.000039745315,0.000032186734,0.000025661502,0.000020141944,0.000015564488,0.000011840839,0.000008868378,0.000006539132,0.0000047469007,0.000003392457,0.0000023868918,0.0000016533515
0.000002207514,0.0000031869185,0.000004529524,0.0000063379443,0.000008730886,0.000011840839,0.000015809594,0.00002078132,0.000026893023,0.000034262604,0.00004297493,0.000053066957,0.00006451301,0.00007721197,0.000090977934,0.000105536245,0.00012052617,0.00013551122,0.00014999724,0.00016345773,0.00017536456,0.00018522188,0.00019260029,0.00019716765,0.00019871407,0.00019716765,0.00019260029,0.00018522188,0.00017536456,0.00016345773,0.00014999724,0.00013551122,0.00012052617,0.000105536245,0.000090977934,0.00007721197,0.00006451301,0.000053066957,0.00004297493,0.000034262604,0.000026893023,0.00002078132,0.000015809594,0.000011840839,0.000008730886,0.0000063379443,0.000004529524,0.0000031869185,0.000002207514
0.0000029017222,0.0000041891253,0.000005953948,0.000008331071,0.000011476534,0.000015564488,0.00002078132,0.00002731653,0.000035350215,0.00004503734,0.00005648948,0.000069755195,0.000084800755,0.00010149321,0.000119588236,0.00013872478,0.00015842867,0.00017812614,0.00019716765,0.00021486112,0.00023051236,0.00024346956,0.00025316828,0.000259172,0.00026120472,0.000259172,0.00025316828,0.00024346956,0.00023051236,0.00021486112,0.00019716765,0.00017812614,0.00015842867,0.00013872478,0.000119588236,0.00010149321,0.000084800755,0.000069755195,0.00005648948,0.00004503734,0.000035350215,0.00002731653,0.00002078132,0.000015564488,0.000011476534,0.000008331071,0.000005953948,0.0000041891253,0.0000029017222
0.0000037551076,0.000005421131,0.000007704981,0.000010781207,0.000014851739,0.000020141944,0.000026893023,0.000035350215,0.000045746576,0.000058282647,0.00007310282,0.00009026994,0.00010974034,0.00013134198,0.00015475867,0.0001795232,0.00020502193,0.00023051236,0.00025515392,0.00027805098,0.00029830515,0.00031507303,0.0003276241,0.0003353935,0.00033802402,0.0003353935,0.0003276241,0.00031507303,0.00029830515,0.00027805098,0.00025515392,0.00023051236,0.00020502193,0.0001795232,0.00015475867,0.00013134198,0.00010974034,0.00009026994,0.00007310282,0.000058282647,0.000045746576,0.000035350215,0.000026893023,0.000020141944,0.000014851739,0.000010781207,0.000007704981,0.000005421131,0.0000037551076
0.0000047841313,0.0000069067,0.0000098164,0.000013735614,0.000018921606,0.000025661502,0.000034262604,0.00004503734,0.000058282647,0.00007425402,0.000093135415,0.000115006886,0.00013981281,0.00016733402,0.00019716765,0.00022871849,0.00026120472,0.00029368035,0.00032507454,0.00035424615,0.00038005062,0.00040141345,0.00041740393,0.0004273024,0.00043065377,0.0004273024,0.00041740393,0.00040141345,0.00038005062,0.00035424615,0.00032507454,0.00029368035,0.00026120472,0.00022871849,0.00019716765,0.00016733402,0.00013981281,0.000115006886,0.000093135415,0.00007425402,0.000058282647,0.00004503734,0.000034262604,0.000025661502,0.000018921606,0.000013735614,0.0000098164,0.0000069067,0.0000047841313
